person_id,degree,degree_centrality,betweenness,closeness,eigenvector,clustering_coef,core_number,is_bridge,ego_density,ego_nodes,participation_coef,cross_community_edges,within_module_z,cross_comm_connections,cross_comm_ratio,bottleneck_score,avg_neighbor_importance,neighbor_diversity_entropy,incident_count,crime_diversity,avg_severity,coordinator_interactions,broker_interactions,enabler_interactions,peripheral_interactions,high_severity_ratio,severe_ratio,emb_0,emb_1,emb_2,emb_3,emb_4,emb_5,emb_6,emb_7,emb_8,emb_9,emb_10,emb_11,emb_12,emb_13,emb_14,emb_15,emb_16,emb_17,emb_18,emb_19,emb_20,emb_21,emb_22,emb_23,emb_24,emb_25,emb_26,emb_27,emb_28,emb_29,emb_30,emb_31,emb_32,emb_33,emb_34,emb_35,emb_36,emb_37,emb_38,emb_39,emb_40,emb_41,emb_42,emb_43,emb_44,emb_45,emb_46,emb_47,emb_48,emb_49,emb_50,emb_51,emb_52,emb_53,emb_54,emb_55,emb_56,emb_57,emb_58,emb_59,emb_60,emb_61,emb_62,emb_63,true_role,predicted_role,mo_importance_score
350,3,0.008645533141210374,0.016967626250246896,0.19530309598272008,0.017958839886426842,0.0,2,1,0.5,4,0.0,0,-0.07061949659431722,1,0.25,0.015999205008446787,0.01839818318932452,-1.000088900581841e-12,17,11,2.588235294117647,5,4,2,6,0.11764705882352941,0.35294117647058826,-0.18205568194389343,-0.3331078290939331,-0.20581366121768951,0.03896413743495941,0.5587246417999268,0.27847200632095337,-0.5020439028739929,-0.06480563431978226,-0.20159615576267242,0.08657243102788925,-0.41849422454833984,-0.5099950432777405,-0.23304703831672668,-0.026099856942892075,0.6394079923629761,0.20220614969730377,-0.6156952977180481,0.032996635884046555,-0.26236143708229065,-0.1254843920469284,0.4044564962387085,0.4108681380748749,0.20428210496902466,-0.14876657724380493,0.298237144947052,0.1322522759437561,0.268292099237442,-0.36389797925949097,0.07054783403873444,-0.23355638980865479,0.42453017830848694,-0.5302940607070923,0.15112164616584778,0.222757950425148,-0.12359222769737244,-0.1482546627521515,-0.18866953253746033,0.0588376522064209,-0.42351529002189636,-0.006117272190749645,-0.4280778765678406,0.19643709063529968,-0.09782419353723526,1.0253496170043945,-0.021637234836816788,0.2213650494813919,0.2006027102470398,-0.239480659365654,-0.046765804290771484,-0.0707540363073349,-0.15749342739582062,0.20438334345817566,0.2647972106933594,0.6157640814781189,0.36477115750312805,-0.18489590287208557,-0.08384101092815399,0.30768218636512756,-0.2874586880207062,-0.026295172050595284,-0.8434647917747498,-0.16055431962013245,0.1533384472131729,0.012113223783671856,Enabler,Peripheral,0.026301656378904456
351,3,0.008645533141210374,0.017734706765141037,0.16549480069870537,0.002292435147339021,0.0,2,1,0.5,4,0.5555555555555556,1,-0.3304992440614045,2,0.5,0.042357680185833455,0.009208004537963228,0.6365141682928128,4,3,2.5,0,0,1,3,0.25,0.25,0.2690189778804779,-0.1944163590669632,0.048180919140577316,0.16650666296482086,0.6456956267356873,-0.254362016916275,-0.43993282318115234,0.8735728859901428,0.2841591536998749,0.05267467349767685,-0.25511831045150757,-0.7188653349876404,-0.7444928884506226,-0.1694122552871704,0.015943285077810287,-0.22188317775726318,-0.8218076825141907,-0.25227370858192444,0.2707784175872803,0.23590198159217834,0.6191858053207397,0.8155333995819092,0.26744139194488525,-0.05272088944911957,-0.1347496509552002,-0.6492371559143066,0.4715900719165802,0.08352632820606232,0.4316866099834442,-0.02306547202169895,0.2462790310382843,-0.315074622631073,0.9894778728485107,0.16498242318630219,0.6938667893409729,-0.634802520275116,0.1886678785085678,-0.4152042269706726,-0.6445761919021606,-0.3435075581073761,0.11790604144334793,0.35577958822250366,0.12860915064811707,0.4933062791824341,0.43795332312583923,0.21211402118206024,-0.4044019877910614,-0.043041788041591644,0.06673528254032135,0.13480788469314575,-0.2409045696258545,-0.009768839925527573,-0.2347763031721115,0.25796690583229065,-0.34321096539497375,-0.0869288444519043,0.7002416253089905,-0.21496672928333282,-0.15805524587631226,0.3868049681186676,-0.2596201002597809,-0.16618940234184265,-0.25462818145751953,0.47512122988700867,Peripheral,Peripheral,0.03510127681449024
352,5,0.01440922190201729,0.013171404088833816,0.2437747749212195,0.08461154319090738,0.0,3,0,0.3333333333333333,6,0.0,0,0.44913999833985735,1,0.25,0.020068740260589014,0.07718489301263479,-1.000088900581841e-12,13,6,2.3846153846153846,3,9,1,0,0.15384615384615385,0.23076923076923078,0.029539041221141815,-0.12003006041049957,-0.18932902812957764,0.28777244687080383,0.01398571114987135,-0.13783617317676544,-0.5787734985351562,0.18341831862926483,-0.25043535232543945,-0.10830091685056686,-0.14773015677928925,-0.33197322487831116,-0.5839382410049438,0.10222326219081879,-0.03425134718418121,0.5537194013595581,-0.46358972787857056,-0.040289588272571564,-0.07221642881631851,0.26930320262908936,0.43241941928863525,0.40951547026634216,-0.06790261715650558,-0.4194009304046631,0.20298531651496887,-0.055701930075883865,0.18128858506679535,0.06084359064698219,-0.09226720035076141,0.03256906941533089,0.10529711097478867,0.20330700278282166,0.18220394849777222,0.027272498235106468,-0.24138709902763367,-0.30895373225212097,-0.1718614548444748,-0.3171979784965515,-0.23065881431102753,0.20649941265583038,-0.1615300178527832,0.16707278788089752,0.08347412198781967,0.11567080020904541,0.26815322041511536,0.0010382977779954672,-0.5496702790260315,-0.1994786560535431,-0.1911224126815796,0.2303421050310135,0.23498012125492096,0.20589636266231537,-0.09485584497451782,0.5164475440979004,0.26856735348701477,0.13343596458435059,0.21420258283615112,-0.022596970200538635,-0.08449577540159225,0.21055585145950317,-0.4719308614730835,-0.38004839420318604,0.30033108592033386,-0.17077204585075378,Broker,Peripheral,0.027791816597127234
353,5,0.01440922190201729,0.005520977794455164,0.24338253875883623,0.0890347282154584,0.1,3,0,0.4,6,0.0,0,0.44913999833985735,1,0.25,0.010177345795766887,0.0774316083346935,-1.000088900581841e-12,8,6,2.5,1,4,3,0,0.25,0.125,-0.25343436002731323,-0.5478312969207764,-0.278251051902771,0.023513298481702805,-0.010290318168699741,-0.14809881150722504,-0.3849527835845947,0.2554068863391876,-0.31409645080566406,-0.24819651246070862,-0.2244781106710434,-0.2578040063381195,-0.4491488039493561,0.22319240868091583,-0.2886536419391632,0.2027105987071991,-0.5275672078132629,-0.061524104326963425,0.01322350837290287,-0.002890680218115449,0.3627491891384125,0.5333103537559509,-0.010072685778141022,-0.40422627329826355,0.15107743442058563,-0.00017469932208769023,0.3289526402950287,0.17187035083770752,-0.19322510063648224,-0.1904006451368332,0.024176819249987602,-0.022285131737589836,0.05707686021924019,-0.017573239281773567,-0.11987823247909546,-0.39742404222488403,-0.24332551658153534,-0.19725939631462097,-0.3744892477989197,0.23895703256130219,-0.12976570427417755,0.05599554628133774,0.23313532769680023,0.12218771874904633,0.08843301236629486,0.12398529797792435,-0.31646159291267395,-0.2829911708831787,0.0817536786198616,0.25157877802848816,0.08564841002225876,0.2640250623226166,0.02684851363301277,0.42021098732948303,0.26964038610458374,0.12809070944786072,0.11377508193254471,-0.26750510931015015,0.010304097086191177,0.4130135178565979,-0.48010513186454773,-0.2679775357246399,0.001290439162403345,-0.02198527753353119,Broker,Peripheral,0.026255205525706062
354,4,0.011527377521613832,0.014526328063833685,0.1944244830830549,0.020153921981704334,0.0,2,1,0.4,5,0.0,0,0.18926025087277007,1,0.25,0.013264548547909923,0.006790560443229473,-1.000088900581841e-12,14,9,2.5,1,6,3,4,0.35714285714285715,0.14285714285714285,0.41020748019218445,-0.6011285185813904,-0.4340671896934509,0.40731072425842285,-0.05244520679116249,-0.5049079656600952,-0.6931924223899841,-0.29778409004211426,-0.2898956537246704,0.33573752641677856,0.14819861948490143,-0.28221791982650757,-0.33006584644317627,0.36970531940460205,-0.12519170343875885,0.5083909034729004,-1.0156886577606201,0.14681677520275116,-0.06165454164147377,0.09272225201129913,0.424324631690979,0.41480231285095215,0.5552387833595276,-0.4825025796890259,-0.3975418508052826,-0.2348657101392746,-0.09354808181524277,0.00175178749486804,-0.1636905074119568,-0.361217200756073,-0.09229007363319397,0.033578336238861084,0.5620328187942505,0.29863086342811584,0.38352879881858826,0.05224931612610817,0.17056910693645477,-0.1886734664440155,-0.24241016805171967,0.04702387750148773,-0.7650623917579651,-0.04845951497554779,-0.04888005182147026,0.31866997480392456,0.0392654724419117,-0.30136263370513916,-0.11893326789140701,-0.25427934527397156,-0.24136365950107574,0.3200487196445465,-0.19505341351032257,0.1092521920800209,0.3381437361240387,0.362239271402359,0.6176058053970337,0.19279713928699493,0.1343555599451065,-0.2898849844932556,-0.3106325566768646,0.27558374404907227,-0.10343989729881287,-0.3798963725566864,0.2976299822330475,0.14676617085933685,Enabler,Peripheral,0.025156916170964185
355,1,0.002881844380403458,0.0,0.16091728493469862,0.002255171696833749,0.0,1,1,1.0,2,0.0,0,-0.5903789915284918,1,0.25,0.005366192984199543,0.005165644700947952,-1.000088900581841e-12,10,6,1.8,0,0,3,7,0.2,0.0,0.590110182762146,-0.32073119282722473,-0.2898413836956024,0.41862165927886963,0.04963397979736328,0.1278649866580963,-0.5061037540435791,0.31105050444602966,-0.38296863436698914,0.15835697948932648,-0.04010968282818794,-0.4701375961303711,-0.5707640051841736,-0.15896791219711304,-0.6386480927467346,0.5403014421463013,-0.13226445019245148,-0.18509219586849213,-0.14679977297782898,-0.5811529755592346,0.8699353337287903,0.35018113255500793,0.3471689224243164,-0.7361685633659363,0.3361974060535431,0.622268795967102,0.3893491327762604,-0.4832572042942047,-0.2817487120628357,0.10952828079462051,0.342173308134079,-0.02651011198759079,0.2990107238292694,-0.1890489161014557,0.11451736092567444,-0.7142764925956726,-0.18944790959358215,-0.07105977833271027,0.08906412869691849,0.3781532049179077,-0.5204415917396545,-0.14336346089839935,-0.005985179450362921,0.49879878759384155,0.7067380547523499,0.13424088060855865,-0.16753613948822021,-0.005158680025488138,-0.12555870413780212,0.18679919838905334,-0.4350442588329315,-0.10674560070037842,0.363710880279541,0.38157686591148376,-0.37981531023979187,0.339041531085968,0.03651218116283417,-0.6746179461479187,0.007495013065636158,-0.1971423178911209,-0.22945992648601532,0.047311313450336456,0.25187259912490845,0.46242544054985046,Peripheral,Peripheral,0.019947688722445817
356,2,0.005763688760806916,0.0021197714514167684,0.22343020360209262,0.037372870190041166,0.0,2,0,0.6666666666666666,3,0.0,0,-0.3304992440614045,1,0.25,0.009755162338884892,0.086324326119021,-1.000088900581841e-12,6,4,2.8333333333333335,0,4,1,1,0.5,0.16666666666666666,-0.12927938997745514,-0.61116623878479,0.006216992624104023,0.1867203563451767,0.11553844064474106,-0.005807364359498024,-0.5819852352142334,0.11214520782232285,-0.2463144063949585,0.2500302493572235,0.01850075274705887,-0.30176252126693726,0.038566846400499344,0.09742425382137299,-0.0258400309830904,0.3130796551704407,-0.3496516942977905,0.10420939326286316,-0.13857124745845795,0.3293173909187317,0.10034298151731491,0.24325679242610931,0.17452800273895264,-0.8462164402008057,-0.0783848762512207,-0.0161727387458086,0.24363745748996735,-0.0003110160178039223,-0.19670197367668152,0.033939216285943985,0.1807515174150467,-0.3846113681793213,0.343669056892395,-0.005907521117478609,-0.2748773396015167,-0.5673010945320129,-0.23328207433223724,-0.15888898074626923,-0.4671632647514343,-0.32797035574913025,-0.17925409972667694,0.21112841367721558,0.21757788956165314,0.41738054156303406,-0.04979444295167923,0.502041757106781,0.053775232285261154,0.15655642747879028,-0.15672335028648376,0.38214582204818726,-0.2402440905570984,0.26047107577323914,0.5131317973136902,0.023639539256691933,-0.08033531904220581,-0.15433627367019653,0.45245879888534546,-0.06903926283121109,-0.15856483578681946,0.010135778225958347,-0.27049216628074646,-0.1156797707080841,0.3672998547554016,-0.19514694809913635,Enabler,Peripheral,0.02405232906985985
357,3,0.008645533141210374,0.010318668687844612,0.19355374003661768,0.008917960625303718,0.0,1,1,0.5,4,0.0,0,-0.07061949659431722,1,0.25,0.02136539799264633,0.009503667519732736,-1.000088900581841e-12,10,10,2.3,1,4,2,3,0.4,0.1,0.021529197692871094,-0.6042956709861755,-0.12040785700082779,0.8022441267967224,0.5333514213562012,0.4979414641857147,-0.08227498829364777,0.09612786024808884,-0.2852565348148346,-0.4465085566043854,0.32337686419487,-0.3971516191959381,-0.43204164505004883,-0.2943083643913269,0.03564436361193657,0.2771318852901459,-0.389873743057251,0.39020025730133057,-0.04083976149559021,0.35390934348106384,0.3010185956954956,0.7169228196144104,0.11495077610015869,-0.4762536585330963,-0.09201116114854813,-0.051158446818590164,0.5100979804992676,-0.36153772473335266,0.11361397057771683,-0.20611174404621124,0.41029679775238037,0.42782357335090637,0.17359399795532227,0.45620548725128174,0.33803048729896545,-0.36632177233695984,-0.38875582814216614,-0.36644405126571655,-0.38224244117736816,-0.22183197736740112,-0.6661332845687866,-0.25603213906288147,0.3018455505371094,-0.08639565110206604,0.6002832055091858,-0.26082128286361694,0.32545676827430725,-0.028051691129803658,0.16688720881938934,-0.24846936762332916,-0.3076092302799225,-0.09598220139741898,0.60442054271698,0.558478832244873,0.13396798074245453,0.2200927883386612,0.7818486094474792,-0.1010425016283989,0.14588159322738647,-0.1916273683309555,-0.5542212724685669,-0.32105955481529236,-0.033520400524139404,-0.3114283084869385,Enabler,Peripheral,0.023062412065031963
358,27,0.07780979827089336,0.18773934586448546,0.2931438911601099,0.3125294419190797,0.02849002849002849,3,0,0.09788359788359788,28,0.3360768175582991,5,4.867095705280342,3,0.75,0.14307336152297548,0.03496403169080574,0.6037974141121747,18,4,3.4444444444444446,18,0,0,0,0.05555555555555555,0.7222222222222222,0.1173924133181572,-0.3954668343067169,-0.26830437779426575,0.14739607274532318,0.3543838560581207,-0.1939391940832138,-0.21324177086353302,-0.002634033327922225,-0.0632995218038559,0.15092937648296356,-0.19100303947925568,-0.4841735064983368,-0.17638637125492096,-0.12434782087802887,-0.10114307701587677,0.14072753489017487,-0.39898812770843506,0.0305206086486578,-0.1620524525642395,0.08333175629377365,0.43157535791397095,0.2538762390613556,-0.13033096492290497,-0.3971821963787079,0.1708361953496933,0.02967674843966961,0.11783096939325333,0.09582440555095673,-0.11261551082134247,-0.09920556098222733,0.2984783351421356,-0.14366592466831207,-0.06466909497976303,0.16650733351707458,0.0007762789609842002,-0.13887318968772888,-0.20948897302150726,-0.1385749727487564,-0.347110778093338,-0.19983938336372375,-0.209509938955307,-0.025152500718832016,0.05897548422217369,0.230863556265831,0.478898823261261,0.05864604935050011,0.028731733560562134,-0.08380717784166336,-0.0858902856707573,0.023983536288142204,-0.015594716183841228,0.06859885901212692,0.14363200962543488,0.22370845079421997,0.18524417281150818,0.015444708988070488,0.18574143946170807,-0.13055065274238586,-0.04865770414471626,0.2990923225879669,-0.21594280004501343,-0.3394080698490143,0.2531203329563141,0.07912671566009521,Coordinator,Peripheral,0.08367769286884588
359,4,0.011527377521613832,0.023293698166467786,0.24240744845932166,0.07635522482016673,0.0,3,1,0.4,5,0.0,0,0.18926025087277007,1,0.25,0.03618082198510463,0.09302556192883393,-1.000088900581841e-12,16,5,2.5,0,15,1,0,0.25,0.25,-0.1013626828789711,-0.4800180494785309,0.0009213103330694139,0.3705819249153137,0.38002583384513855,0.2297431379556656,-0.22310608625411987,0.048549920320510864,-0.13478966057300568,-0.18999281525611877,0.061931196600198746,-0.41041186451911926,-0.2865419089794159,-0.13401751220226288,-0.08644671738147736,0.12388529628515244,-0.1156771332025528,0.21344758570194244,-0.014679466374218464,0.40020281076431274,0.4091532528400421,0.5212377309799194,0.08362606912851334,-0.3601260483264923,0.23801568150520325,-0.11319303512573242,0.31175848841667175,-0.25007516145706177,0.07679624855518341,-0.057477839291095734,0.3291928768157959,0.1982613056898117,0.1456640064716339,0.05313298851251602,0.11193176358938217,-0.36221587657928467,-0.30716776847839355,-0.14272873103618622,-0.33513733744621277,-0.2025918811559677,-0.4290682077407837,-0.27261537313461304,0.17522022128105164,0.011885329149663448,0.4058730900287628,-0.09220809489488602,0.10596822947263718,-0.028259946033358574,-0.30696797370910645,-0.0612463504076004,-0.26928380131721497,-0.07701655477285385,0.4680572748184204,0.42518648505210876,0.2875896394252777,0.24712161719799042,0.5634173154830933,-0.25479039549827576,-0.09016624093055725,-0.07093790173530579,-0.4417441487312317,-0.25443142652511597,-0.1472463756799698,-0.09738175570964813,Broker,Peripheral,0.02975537358928257
360,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,1,0.0,0,-0.850258738995579,0,0.0,0.0,0.0,0.0,5,5,1.6,0,0,2,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Peripheral,Peripheral,0.005954109993963482
361,3,0.008645533141210374,0.003470988524061099,0.19530309598272008,0.009209454457965274,0.0,2,1,0.5,4,0.0,0,-0.07061949659431722,1,0.25,0.005366192984199543,0.013884048739147331,-1.000088900581841e-12,10,8,2.2,1,2,5,2,0.4,0.1,0.276698499917984,0.07412093132734299,-0.6278733611106873,-0.05440452694892883,0.4267839789390564,-0.3281334638595581,-0.2442847490310669,0.4099574685096741,0.08098062872886658,0.2960994243621826,-0.5697321891784668,-0.31104323267936707,-0.34431886672973633,-0.09188349545001984,0.17725591361522675,0.630664050579071,-0.7796218395233154,-0.06356625258922577,0.2485591471195221,0.46461212635040283,0.1571287363767624,0.4856739640235901,-0.011677664704620838,-0.4119952619075775,0.19648492336273193,-0.024295371025800705,-0.26833000779151917,0.07900984585285187,0.27337706089019775,0.1671227216720581,0.017414260655641556,0.3647017478942871,0.7470051050186157,0.031404294073581696,0.0566805899143219,-0.6658933758735657,0.09126421064138412,-0.339969664812088,-0.8370496034622192,-0.02290688455104828,-0.24179062247276306,0.3104901909828186,-0.30530282855033875,0.13674648106098175,0.5085702538490295,0.07716085761785507,-0.32708218693733215,-0.47051575779914856,-0.1871517151594162,0.24380792677402496,0.10861106216907501,0.005086063873022795,0.0992208793759346,0.6059431433677673,-0.46614181995391846,0.08424122631549835,0.5903378129005432,0.07035426795482635,-0.29226842522621155,0.02227153070271015,-0.5745642185211182,-0.3027356266975403,0.195548415184021,0.2980515658855438,Enabler,Peripheral,0.021717763006670252
362,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,1,0.0,0,-0.850258738995579,0,0.0,0.0,0.0,0.0,8,4,1.75,0,0,1,7,0.125,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Peripheral,Peripheral,0.007115161442786359
363,5,0.01440922190201729,0.011340998068228964,0.24318689363121657,0.0809747859832021,0.0,3,0,0.3333333333333333,6,0.0,0,0.44913999833985735,1,0.25,0.032447072401783836,0.07417043369738857,-1.000088900581841e-12,15,7,2.6666666666666665,2,12,1,0,0.3333333333333333,0.2,-0.004474506247788668,-0.5369780659675598,0.072445809841156,0.4765525162220001,0.06479990482330322,0.16024453938007355,-0.18342256546020508,0.3412463665008545,-0.06517549604177475,0.23078909516334534,-0.1587647646665573,-0.4550750255584717,-0.34034520387649536,0.29701486229896545,-0.2894326448440552,0.2748725116252899,-0.1563817262649536,0.25782859325408936,-0.2021750956773758,0.19761958718299866,0.31467539072036743,0.5621639490127563,-0.0774199366569519,-0.41491085290908813,0.2060035765171051,-0.01928899995982647,0.20270170271396637,-0.2575983703136444,-0.02319776639342308,-0.3483594059944153,0.13349074125289917,-0.1413334161043167,0.3527103066444397,-0.05673878639936447,-0.11754913628101349,-0.11120831966400146,-0.10714422166347504,-0.1713143140077591,-0.5815590023994446,-0.2690522372722626,-0.018467722460627556,-0.007318961899727583,-0.05516927316784859,0.11846410483121872,0.4853755533695221,0.047388192266225815,-0.07386432588100433,-0.06570926308631897,-0.2657037675380707,0.04908356815576553,-0.15085497498512268,-0.15499940514564514,0.15577289462089539,0.4797462522983551,0.2060869187116623,0.0948258489370346,-0.04286624863743782,-0.2900759279727936,-0.3425754904747009,0.2924589514732361,-0.46795523166656494,0.02721160463988781,-0.10043910890817642,0.19464710354804993,Broker,Peripheral,0.029246028797091445
364,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,1,0.0,0,-0.850258738995579,0,0.0,0.0,0.0,0.0,6,5,2.5,0,0,3,3,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Peripheral,Peripheral,0.008871623891005586
365,1,0.002881844380403458,0.0,0.16100292478830944,0.0022925381861361037,0.0,1,1,1.0,2,0.0,0,-0.5903789915284918,1,0.25,0.005366192984199543,0.014526328063833685,-1.000088900581841e-12,4,3,1.5,0,0,1,3,0.0,0.0,0.4220663905143738,-0.39452242851257324,-0.34099969267845154,0.4276094436645508,-0.13961012661457062,-0.7080631256103516,-0.7310342788696289,-0.3218797743320465,-0.40607765316963196,0.32184043526649475,0.09117801487445831,-0.34576770663261414,-0.31595364212989807,0.6734727621078491,0.06793460249900818,0.5642160773277283,-1.0514768362045288,0.08488263934850693,0.0405154675245285,0.037018388509750366,0.47731834650039673,0.31664201617240906,0.6355018615722656,-0.31712663173675537,-0.3863876461982727,-0.19104789197444916,-0.02645893022418022,-0.13872961699962616,-0.10281682014465332,-0.3050602972507477,-0.07765336334705353,0.07691945880651474,0.7493629455566406,0.24834053218364716,0.4692494869232178,0.07637866586446762,0.3687184751033783,-0.232878178358078,-0.2818111777305603,-0.04236043244600296,-0.7724813222885132,0.1385161131620407,0.07393700629472733,0.4759352505207062,0.027659615501761436,-0.3503362834453583,-0.007410664111375809,-0.005078772082924843,-0.2844679057598114,0.29527708888053894,-0.4434741139411926,0.29882949590682983,0.48388761281967163,0.2606086730957031,0.6966355443000793,0.41328340768814087,0.10155445337295532,-0.35900694131851196,-0.2812262177467346,0.27760088443756104,-0.01853802613914013,-0.46347320079803467,0.38571834564208984,0.3310393989086151,Peripheral,Peripheral,0.01762736569829921
366,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,1,0.0,0,-0.850258738995579,0,0.0,0.0,0.0,0.0,9,6,2.0,0,0,2,7,0.2222222222222222,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Peripheral,Peripheral,0.008097589591790334
367,2,0.005763688760806916,0.002579667171961153,0.1371371240603959,0.00011678158752568272,0.0,1,1,0.6666666666666666,3,0.0,0,-0.3304992440614045,1,0.25,0.005366192984199543,0.007217271076610418,-1.000088900581841e-12,12,9,2.5833333333333335,0,4,5,3,0.25,0.25,0.04641922563314438,-0.3660355806350708,0.28893589973449707,0.6784216165542603,0.03269851580262184,-0.19198599457740784,-0.36405861377716064,0.0970173329114914,-1.044876217842102,0.3695456087589264,0.16647526621818542,-0.6978803873062134,-0.07574271410703659,-0.43456757068634033,-0.24449284374713898,0.8083644509315491,-0.9363152384757996,-0.14698335528373718,0.6010780334472656,0.13078539073467255,0.33037811517715454,0.24108925461769104,0.23721638321876526,-1.0027433633804321,-0.09422183781862259,-0.571550190448761,1.0004205703735352,-0.609512209892273,-0.3373173773288727,-0.7647446990013123,0.78083735704422,-0.5970250368118286,0.5155920386314392,0.44049644470214844,-0.403624564409256,-0.6919788122177124,0.304884135723114,0.03382660821080208,-0.8928684592247009,0.1575772762298584,0.6065115332603455,-0.813334584236145,0.2896793782711029,0.7036048173904419,-0.08755167573690414,-0.032508786767721176,0.09299954026937485,-0.5120115280151367,-0.11601568013429642,-0.7439858913421631,1.0287368297576904,0.22304582595825195,0.5133828520774841,0.41520243883132935,0.060346487909555435,-0.2389078438282013,1.0433518886566162,-0.08084584772586823,-0.25191065669059753,0.12992575764656067,-0.29398930072784424,0.3095628321170807,0.697720468044281,0.14323650300502777,Enabler,Peripheral,0.02283850172197474
368,2,0.005763688760806916,0.002608652196365211,0.16396991635622407,0.0035388461758088935,0.0,1,1,0.6666666666666666,3,0.0,0,-0.3304992440614045,1,0.25,0.01069926132034847,0.0029134916946973338,-1.000088900581841e-12,8,4,2.25,0,0,4,4,0.125,0.25,0.1110350489616394,-0.6504309177398682,-0.07401249557733536,0.329552561044693,-0.12766242027282715,0.3018130362033844,-0.13765859603881836,0.6469063758850098,-0.2355385571718216,0.15123353898525238,-0.556602954864502,-0.6438795328140259,-0.3332912027835846,0.47063031792640686,0.11326342076063156,0.05176060274243355,-0.5506642460823059,0.3629664182662964,-0.16174718737602234,0.45488518476486206,0.22121459245681763,0.8922275304794312,-0.3476627469062805,-0.5049957633018494,0.3084935247898102,0.048315998166799545,0.10940953344106674,-0.3244912028312683,0.08192329853773117,-1.0017973184585571,0.26940596103668213,-0.4189431071281433,0.6864511370658875,0.050493501126766205,-0.02036861702799797,-0.21171332895755768,-0.25473615527153015,-0.3537389039993286,-0.7003194093704224,-0.19841893017292023,-0.1315474659204483,-0.09901519864797592,-0.14657099545001984,0.06841638684272766,0.7196769714355469,0.20688632130622864,-0.14969870448112488,0.02445818856358528,-0.2003300040960312,0.5227409601211548,-0.15723145008087158,-0.39573609828948975,-0.33564111590385437,0.30966177582740784,0.1505562961101532,-0.08789975196123123,0.04014454409480095,-0.5560635328292847,-0.019017400220036507,0.6967126131057739,0.05880134552717209,0.2516477406024933,-0.4424254298210144,-0.12272311002016068,Peripheral,Peripheral,0.02124908826215497
