person_id,degree,degree_centrality,betweenness,closeness,eigenvector,clustering_coef,core_number,load_centrality,betweenness_norm,ego_density,ego_nodes,participation_coef,cross_community_edges,within_module_z,incident_count,crime_diversity,avg_severity,coordinator_interactions,broker_interactions,enabler_interactions,peripheral_interactions,emb_0,emb_1,emb_2,emb_3,emb_4,emb_5,emb_6,emb_7,emb_8,emb_9,emb_10,emb_11,emb_12,emb_13,emb_14,emb_15,emb_16,emb_17,emb_18,emb_19,emb_20,emb_21,emb_22,emb_23,emb_24,emb_25,emb_26,emb_27,emb_28,emb_29,emb_30,emb_31,emb_32,emb_33,emb_34,emb_35,emb_36,emb_37,emb_38,emb_39,emb_40,emb_41,emb_42,emb_43,emb_44,emb_45,emb_46,emb_47,emb_48,emb_49,emb_50,emb_51,emb_52,emb_53,emb_54,emb_55,emb_56,emb_57,emb_58,emb_59,emb_60,emb_61,emb_62,emb_63,emb_64,emb_65,emb_66,emb_67,emb_68,emb_69,emb_70,emb_71,emb_72,emb_73,emb_74,emb_75,emb_76,emb_77,emb_78,emb_79,emb_80,emb_81,emb_82,emb_83,emb_84,emb_85,emb_86,emb_87,emb_88,emb_89,emb_90,emb_91,emb_92,emb_93,emb_94,emb_95,emb_96,emb_97,emb_98,emb_99,emb_100,emb_101,emb_102,emb_103,emb_104,emb_105,emb_106,emb_107,emb_108,emb_109,emb_110,emb_111,emb_112,emb_113,emb_114,emb_115,emb_116,emb_117,emb_118,emb_119,emb_120,emb_121,emb_122,emb_123,emb_124,emb_125,emb_126,emb_127,is_bridge,incident_bridges,constraint,predicted_role,mo_importance_score
325,1,0.002506265664160401,0.0,0.20389957945711737,0.00148384613738803,0.0,1,0.0,0.0,1.0,2,0.0,0,-0.6984143036714102,8,6,2.75,0,0,4,4,-0.06344401,0.039770447,0.64261717,-0.2747222,0.11728986,0.50850886,-0.19696502,-0.20916696,-0.011075033,0.23139995,0.075837865,0.16964318,-0.15966097,0.22162907,0.36678413,0.059247073,0.10773987,-0.15320402,-0.20432988,-0.15971762,-0.50958407,0.071263954,0.19108818,0.004657776,0.080533095,-0.26392165,-0.32187214,0.042625,0.09589861,-0.15928349,0.1618939,-0.002977344,-0.10853193,-0.44983485,0.18688372,-0.18629819,-0.05856529,-0.1610161,-0.26823717,0.02310561,0.122058004,0.09277807,-0.3537835,-0.14590743,0.120852955,-0.35293528,0.23826103,0.43913096,-0.25590602,-0.20727,0.4297234,0.4260537,-0.28074503,0.001923689,-0.4108129,0.14567152,-0.29057652,0.1942338,-0.29798752,-0.1752386,-0.0833752,-0.23287036,0.27465498,-0.050443687,-0.13541174,-0.3198799,-0.012251391,0.29006058,0.22940342,-0.3706824,0.14025255,-0.38917634,-0.1007337,0.30671835,-0.013527908,0.002674677,-0.20755792,-0.1265041,-0.021018695,-0.44369933,0.1305653,-0.09167992,-0.07415968,0.049427826,-0.27294832,0.40507093,0.5063569,-0.011605075,0.33099306,0.4111389,-0.0760153,0.33346027,0.036171496,-0.30075777,0.17716356,-0.2726316,0.624567,-0.4564844,-0.06277548,-0.022935772,-0.48883834,0.081082046,-0.17038828,-0.36680055,-0.4251787,-0.035831355,0.37108108,0.021239115,0.5677523,-0.17018579,-0.16204135,-0.014301295,0.21033917,0.012803652,-0.24309146,-0.44662493,-0.08323713,0.4409573,0.07779055,-0.08653126,-0.0015172678,-0.177434,-0.1759374,-0.0209129,-0.29706046,-0.1922805,0.029883076,-0.23806578,1,1,0,Peripheral,0.01773205074989839
326,2,0.005012531328320802,5.877339915954039e-05,0.205317338859158,0.0025238823857609083,0.0,2,0.00010064944606071292,4.666666666666666,0.6666666666666666,3,0.0,0,-0.5376110103862402,12,9,2.0833333333333335,0,4,2,6,0.028310848,-0.045116197,-0.09625648,0.16154392,0.34381908,-0.08815279,0.027708374,-0.5005588,0.020176735,0.19666977,-0.07729049,0.04490399,-0.23546444,0.3418461,0.24173822,0.17978539,-0.18821155,-0.5035455,0.056576177,0.30174008,-0.4452428,-0.13938354,-0.2766175,0.15467481,-0.03763727,-0.6102906,0.041190945,0.027296366,0.16528137,0.07969259,0.04625389,0.024772564,0.159032,0.18633102,-0.23326647,-0.4800647,-0.063836575,-0.2742127,-0.102973126,0.29049143,0.12256771,0.21694082,-0.33067423,-0.20384876,0.09062082,-0.750083,-0.009686776,0.70942324,-0.10686998,0.23471339,0.33537516,0.5108721,-0.44047898,-0.16558056,0.13394155,0.28655183,-0.17704329,0.65482795,-0.2697934,0.25824368,-0.09716041,0.057790644,0.58902174,-0.16974327,-0.04370743,-0.3369895,0.32124594,0.29287925,-0.35235196,-0.01735622,0.45054424,-0.16211686,0.056384277,-0.07534494,-0.19184133,0.10910044,0.24098572,-0.14472455,-0.46008244,-0.16735163,0.19535549,-0.095755965,-0.12687972,-0.068271175,-0.235611,0.096196085,0.54816854,0.048627798,-0.095602944,0.023905246,-0.10742351,-0.18877499,-0.2918105,-0.11003438,0.10991301,0.10976053,0.43611348,-0.2640262,0.42346478,-0.4288971,-0.11001189,0.02266475,-0.011997934,0.08649259,0.24274446,0.13811387,0.16259442,0.14374615,0.17575324,-0.17593515,-0.0026899022,0.16669294,-0.09865417,-0.11736968,-0.6669166,0.031151673,-0.17764628,0.45927075,0.028539421,0.10409059,0.0971343,-0.107937224,0.19171691,0.016696526,0.0004318808,-0.13872182,-0.07806826,0.018065091,0,0,0,Peripheral,0.010409167254951113
327,11,0.02756892230576441,0.0029631980223459547,0.27387186346980436,0.04289732138640402,0.09090909090909091,8,0.002625104613263342,235.28088617229116,0.24242424242424243,12,0.0,0,0.9096186291802904,9,5,2.3333333333333335,0,5,4,0,-0.050821517,-0.20515022,0.1405944,0.015861753,0.023079721,0.094467305,0.00031419453,-0.16259325,0.006930361,0.08170028,-0.28756687,0.11704768,-0.12879804,0.16796269,0.22673541,0.06317643,-0.055651154,-0.18679947,-0.03967646,0.42674786,-0.24062456,-0.043256275,-0.07684811,-0.0013558781,-0.13064823,-0.06988614,-0.053305246,0.02148744,-0.045809574,0.1194981,0.23752575,0.022531824,-0.009563742,0.036382582,-0.005644146,-0.16880575,0.029793024,-0.23018335,-0.016929828,0.12207471,-0.028035548,0.1670471,-0.33579478,-0.090858795,0.03461403,-0.20811549,-0.086311616,0.18203925,0.093698196,0.089190796,0.23017961,0.19825141,-0.20980233,-0.02348117,-0.23097755,0.111878686,-0.16726498,0.32805502,-0.18482712,0.060395688,-0.2711189,-0.08147148,0.13716583,-0.40955016,0.026597604,-0.15729704,-0.064773075,-0.0030564396,-0.15455987,-0.09315951,0.05976429,-0.2824524,0.1130013,-0.14649054,0.010789899,0.091740824,-0.025695236,-0.29009643,-0.24467173,-0.09330435,0.071614295,0.14023443,-0.059188288,-0.09891584,-0.10657627,0.40674552,0.33135745,0.068410374,-0.05709358,0.31791142,-0.17796043,-0.032826904,-0.049144074,-0.17976996,-0.06966729,-0.018368568,0.43188307,0.10936861,0.054080714,-0.12753673,-0.11788255,0.24049158,0.08375017,-0.05543383,-0.031577148,0.06362588,0.058435634,0.028896162,0.25787708,-0.09574667,0.1477671,-0.081582695,0.023218159,0.14713335,-0.14638731,-0.30656758,0.20822224,-0.054081928,0.103568584,-0.15318154,-0.09584646,-0.10169886,0.05575398,0.2592704,-0.07312072,0.00085885124,-0.042255133,-0.26852077,0,0,0,Peripheral,0.053069103913524984
328,12,0.03007518796992481,0.0037560548719700517,0.2754979050680135,0.04737906533762164,0.06060606060606061,9,0.003336626069181946,298.2345128892941,0.20512820512820512,13,0.0,0,1.0704219224654603,8,5,3.375,1,6,1,0,0.04408009,-0.045473598,0.11753284,0.036183152,0.19927442,0.15516967,0.042476095,-0.14759122,0.107023224,0.11221145,-0.17574972,0.15084095,-0.19726847,0.07429385,0.25339302,0.027984083,0.00644009,-0.24522984,0.1485799,0.30528507,-0.12592973,0.031747326,-0.11880586,0.11975165,-0.09197295,-0.013230876,-0.24599928,-0.022219418,0.03933244,0.123933285,0.19768211,0.092194624,-0.05244103,0.13313247,0.094361074,-0.08213296,0.013604068,-0.25602922,-0.14272538,-0.096377864,-0.029076343,0.15061164,-0.26342833,-0.0061904523,0.42276624,0.01649593,-0.01753466,0.26239243,0.053852737,0.0035325647,0.30562332,0.18643366,-0.19999066,0.031186841,-0.21307111,0.036638618,0.025377624,0.16587763,-0.011149755,0.055102672,-0.07468596,-0.16963464,0.37921324,-0.27426732,-0.11573276,-0.030950602,-0.26026496,0.093927495,-0.23690994,-0.1304518,0.047180656,-0.23758769,-0.14999212,0.00018415895,0.08283891,0.16209616,-0.13908455,-0.28476638,-0.29188374,-0.1040057,-0.016785638,-0.01226507,0.14402728,0.007897758,-0.18465593,0.20761985,0.14269462,0.12633865,0.07855712,0.25172052,-0.10097776,-0.34932354,-0.055857338,-0.21133801,0.022076903,0.0061650597,0.28188446,0.037220992,0.29389352,-0.15070625,-0.08166563,0.334526,0.035016302,-0.0024739793,0.15000434,-0.043859255,0.14424644,0.043742895,0.22473536,-0.04222612,-0.12271576,0.08242877,0.13897713,0.060360298,-0.2062846,-0.18783623,0.001972857,0.24179627,0.1051802,0.031301223,-0.14701335,-0.00882476,0.1100727,0.031603195,0.0039101783,0.03865341,0.06321537,-0.020245353,0,0,0,Broker,0.695373314606248
329,5,0.012531328320802004,0.0019767134319180445,0.1987833721390379,0.0017897067675207963,0.0,3,0.001750692500210768,156.95302320772464,0.3333333333333333,6,0.0,0,-0.05520113053073,11,7,3.090909090909091,0,3,4,4,-0.362297,-0.020907221,0.16607954,0.1907266,0.3893277,0.38683158,0.016947867,-0.6032496,0.39994627,0.1592965,-0.22337946,-0.18193847,-0.20973395,0.08556764,0.43559614,-0.18554871,0.31625506,-0.34541622,-0.030845167,0.22891521,-0.3225197,0.25928634,0.3640953,-0.49139473,-0.012285408,-0.026999565,-0.015705112,-0.3402813,-0.028855145,0.19607325,0.5435593,0.6386257,-0.13731077,0.49881992,-0.07900751,0.05891372,-0.15996683,-0.12731794,-0.5972335,-0.4788194,-0.042545907,0.27070197,-0.3937862,-0.21105467,0.25909838,-0.114227995,0.2403043,0.3630985,0.4744862,-0.32780856,0.38337743,0.026089145,0.014928728,0.056954302,-0.3440354,0.20543398,-0.51597553,0.33103147,-0.09653387,-0.079708315,0.37907523,-0.10030558,-0.12334166,-0.31807923,-0.11002594,0.15769568,-0.28623995,0.41713125,0.0406868,0.12870967,0.3680681,-0.4915183,-0.09039072,0.24045952,0.2733314,0.5016993,-0.1334334,-0.056404702,-0.38992116,-0.29802117,0.08686563,0.3318577,-0.44520405,-0.23456103,-0.30126512,0.45636293,0.1167125,0.15042026,0.43003258,-0.20552208,-0.21773556,-0.2938065,-0.025650598,0.040736787,-0.22713612,0.17215218,0.019583723,0.32465917,0.36503813,-0.04660357,0.1484829,0.4390058,0.022243384,0.08336082,0.20473538,-0.08400275,0.46147218,-0.023566442,0.14461054,-0.1491804,-0.010629461,-0.050122596,-0.17084427,0.16860543,-0.059330333,0.06387511,0.12059776,-0.019394739,0.10585388,0.14591138,-0.1771011,-0.024337202,0.13473822,-0.24187246,-0.5260403,-0.13125095,-0.09994172,-0.15063447,0,0,0,Peripheral,0.01952404002207499
330,2,0.005012531328320802,7.976389885937626e-05,0.2083463951733085,0.0031788477842338214,0.0,2,7.766484888939265e-05,6.333333333333334,0.6666666666666666,3,0.0,0,-0.5376110103862402,13,8,1.6153846153846154,0,5,2,6,-0.084789276,-0.033993132,-0.32713217,0.043662976,0.06180615,-0.09372394,-0.10351536,-0.2911906,0.013282834,0.34853882,-0.16498826,0.054757584,-0.2511774,-0.10288005,0.36234498,0.14850852,-0.0036794108,-0.32988214,0.38871476,0.40720105,-0.18095541,0.1646893,0.14665492,-0.21895881,-0.233804,-0.5300461,-0.042400766,-0.1565436,-0.092303745,0.09997635,-0.016202813,0.32201108,0.034285195,0.331721,0.24736331,-0.28454924,-0.028796967,-0.3974405,-0.05927435,0.08536992,-0.04711924,-0.1693081,-0.53790617,0.20086941,0.5553382,0.103029,-0.036681984,0.38249603,-0.002857998,0.15933672,0.36718556,0.5339838,-0.4156934,0.052449673,0.09610351,0.12299732,-0.013917977,0.39159837,-0.23036857,0.30412838,-0.1350946,0.09154458,0.61829436,-0.2352682,-0.4329078,-0.1685494,-0.46675366,0.030963583,-0.13939697,-0.20471548,0.10028603,-0.16100977,-0.30105814,-0.2936261,0.15399791,0.31297204,-0.05909819,-0.025682608,-0.3915002,-0.15207362,0.056048278,0.12807272,0.30173916,-0.3061928,-0.21557243,0.22682033,0.16987157,0.04539718,0.061628334,0.20845166,-0.60425735,-0.23348062,-0.078115135,-0.31967267,-0.40466985,0.09097493,0.35874572,-0.002383589,0.28837267,-0.14158268,-0.028323073,0.24986094,0.101421624,0.17696491,0.20854294,-0.018407265,0.06361677,0.57400054,0.30693403,-0.108590856,-0.02234827,-0.22867095,-0.10240858,-0.3460231,-0.56053895,0.1436618,0.08586598,0.35220468,0.15812284,0.010727416,-0.24407864,0.025474656,0.026371019,-0.035529554,0.16210279,-0.11355028,-0.22520559,-0.024661059,0,0,0,Peripheral,0.010516754435595984
331,4,0.010025062656641603,0.00042617080302868074,0.2135516305556791,0.0030227842832134533,0.0,3,0.000791805430013271,33.83838793128028,0.4,5,0.0,0,-0.21600442381590007,9,6,2.3333333333333335,0,2,2,5,-0.23026514,-0.36243486,0.6188046,-0.21731627,0.3761795,0.3390381,0.067021504,-0.29327932,-0.33618715,0.1351204,-0.5199281,0.110636726,0.009196029,-0.20387179,0.040232982,-0.09668224,0.06312671,-0.4777677,0.4571431,0.24880831,0.15443024,-0.12702821,0.28161687,-0.02512736,-0.64279693,-0.46401766,-0.050665878,0.2386859,-0.00029834846,0.15869547,0.42763606,0.3373241,-0.08397066,0.11269458,0.2787794,-0.04453588,0.3205098,-0.29648867,-0.20126586,-0.0077830395,-0.115507476,0.6372659,-0.17595828,-0.23153488,0.16259332,0.18999222,-0.1051237,0.2194749,0.16394526,-0.0014501103,-0.025020698,0.3856723,-0.4169343,0.66491395,-0.2645378,-0.15613563,-0.045817107,0.25331083,-0.09285752,0.31251308,-0.24722728,-0.16277997,0.22267991,0.013553431,0.031153724,-0.5554243,0.19827431,0.19258392,-0.12987423,0.006632054,0.043518092,-0.40179074,0.03398292,0.024456827,0.06455216,0.35482588,-0.16574489,0.052646477,-0.028039308,-0.009261213,-0.02714329,0.39251733,-0.11447765,-0.104570664,-0.11379077,-0.056523334,-0.06596901,0.30012888,-0.46577358,0.10985054,0.15112415,-0.21325873,0.15161626,0.08234271,-0.0739143,-0.12772247,0.48051077,0.108308464,0.23371316,-0.47574005,-0.07705458,0.26658103,-0.2530541,0.11054959,0.26372463,0.2248108,0.3970199,-0.044289574,0.099081054,0.030921895,-0.22128117,-0.124006756,0.10310935,0.01585677,0.1479701,-0.49488482,0.04129141,-0.44699764,0.37724543,-0.16311325,-0.0028480988,0.02076766,0.0714571,0.42738968,-0.38386732,0.14119643,-0.565936,-0.2551781,0,0,0,Peripheral,0.017454049403638223
332,2,0.005012531328320802,2.169018302316372e-05,0.2102343236732608,0.00275035459382634,0.0,2,0.00011807156081157668,1.7222222222222225,0.6666666666666666,3,0.0,0,-0.5376110103862402,10,8,2.0,0,3,2,5,-0.058571793,-0.14226893,-0.013849532,-0.047403492,0.19366185,0.5783008,0.10756995,-0.53769577,-0.0068668793,0.2307643,-0.2273562,-0.00034704394,-0.12464724,-0.21322119,0.6324429,0.31813294,-0.3051492,-0.33356062,0.012173364,-0.1123083,0.18160537,-0.17108302,-0.14433768,0.19501567,-0.038112864,0.056928713,-0.11301842,-0.3771196,0.0002538577,0.12291877,0.30756342,-0.09574097,0.08932005,0.62030494,0.16789988,-0.24603279,-0.4402696,0.17879997,-0.040494278,0.15437478,-0.0667743,-0.11171864,-0.13067636,-0.102343865,0.2331076,-0.32461864,-0.277032,0.12483176,0.3012923,0.3025025,0.68070686,0.11707449,-0.25620863,0.41788253,-0.0077458136,-0.09609365,0.0671382,-0.28782836,0.014971425,-0.3998535,0.2147668,-0.6089349,0.2625911,-0.092827246,-0.05339979,0.024290789,-0.18578811,0.13810928,-0.0052653053,-0.21917354,0.39678222,-0.04768535,-0.17199342,0.2980234,0.34949124,0.21792324,-0.19690135,-0.3574268,0.052295778,-0.010468728,-0.110654585,0.07889577,-0.09227768,0.054360416,-0.3143478,0.32510313,-0.05443574,0.07107466,0.01654027,0.35074884,0.26235235,-0.3311665,-0.2530614,-0.29292357,-0.19404417,-0.31013665,0.12340736,0.004819062,-0.31802472,-0.021494074,-0.07588456,0.57432324,0.3191845,0.49445793,-0.13016403,0.6024119,0.22791077,-0.46173406,0.38151854,-0.011097875,0.011485214,-0.06479843,-0.12840796,-0.0051089944,-0.20522743,0.014639473,0.12224022,-0.0036126762,0.15772836,-0.23285012,-0.12932704,0.124673046,0.25092208,0.33659554,-0.22092655,0.043079767,0.14741866,-0.5663818,0,0,0,Peripheral,0.010435283027679418
333,9,0.022556390977443608,0.005168028676494081,0.2527720078406132,0.015292918128211512,0.08333333333333333,4,0.011260914544922191,410.34664494230657,0.26666666666666666,10,0.0,0,0.5880120426099502,16,8,2.375,3,2,4,7,-0.062827826,-0.25853473,0.08023649,0.11937342,0.23319735,-0.023163496,0.028063308,-0.3468241,-0.04800908,-0.057309896,-0.25622138,0.14630379,-0.24660698,0.11193449,0.4545179,0.08058579,-0.28627893,-0.059269693,-0.11731099,0.2023566,-0.50543326,-0.35086498,0.10404528,0.094317645,-0.026835041,-0.16383463,-0.22162277,0.14322019,0.040099565,-0.06134275,0.24603207,0.041928597,0.19191356,-0.125393,-0.051683888,-0.43219578,-0.019547788,-0.12347282,-0.1918526,-0.050518524,-0.09118271,0.36627996,-0.34708232,-0.18575814,0.13607061,-0.4238922,0.07875732,0.3694803,0.14764622,0.31785303,0.33676198,0.39423528,-0.21006076,-0.2051089,0.10308629,0.19475754,-0.20553944,0.40804407,-0.022304092,0.18306679,-0.3339466,-0.15895347,0.22413798,-0.0816061,-0.012400398,-0.23413908,0.03879841,0.30992314,-0.18135925,-0.20630771,0.5465255,-0.23852462,0.061138965,0.09005584,-0.19311836,0.09586269,0.21486035,-0.30756876,-0.3897793,-0.3298521,0.21350394,-0.018304238,-0.10134777,0.007275473,-0.36257446,0.17363939,0.46370298,-0.19859736,-0.19958939,-0.01103689,0.108207166,-0.12646383,-0.37012294,-0.037907705,0.033011366,0.09459268,0.5618923,-0.18450369,0.20820071,-0.21364017,0.07034632,0.13038395,-0.031433877,-0.15326025,-0.07493586,0.017890738,0.16801514,-0.059009727,0.22411858,0.020275021,-0.052045666,0.062102463,0.047545515,-0.23379658,-0.12804103,-0.3732252,-0.068777144,0.15493529,0.084396936,0.06871022,0.12242444,-0.2619218,0.16853663,-0.005269101,0.14562987,-0.1601032,0.008648603,-0.18043475,1,1,0,Enabler,0.2793592009728146
334,6,0.015037593984962405,0.014412561122891708,0.24832724011864524,0.012466742432559703,0.13333333333333333,3,0.015993617976668786,1144.3717657187244,0.38095238095238093,7,0.0,0,0.10560216275444005,19,10,2.0526315789473686,3,1,9,6,-0.28510013,-0.23263954,0.2180407,-0.04949572,0.5845832,0.2853763,0.33719265,-0.2775492,0.026756875,0.40994942,-0.4865309,-0.04939348,-0.047110386,0.008629381,0.31466994,-0.00036689802,-0.27607003,-0.16064125,-0.4784662,0.17510605,-0.031653073,-0.024188183,-0.10584064,-0.03058457,-0.025222506,-0.02891927,-0.12565278,0.024166781,-0.056122508,-0.17917651,-0.062088758,0.03440304,-0.31195313,-0.0074699707,0.16636318,-0.13268992,-0.3911001,-0.18068326,-0.27872264,-0.15227666,-0.020014934,0.3393773,-0.29191852,0.026677297,-0.10590785,-0.020021347,0.041141126,0.55658686,0.2439511,0.09303661,0.35662284,0.15701377,-0.17930233,-0.040008962,-0.21812744,-0.2474455,-0.2948818,0.1474723,-0.34358662,-0.066572025,-0.120417416,-0.34121346,-0.21293746,-0.008172427,-0.24337636,-0.10786584,-0.5019637,-0.031195508,-0.48420843,-0.17421953,-0.025881378,-0.5227571,0.012642257,0.30523488,-0.118165985,-0.009954531,-0.00030453672,-0.07541745,-0.39613655,-0.4345764,-0.0027625249,0.14810602,0.01728673,-0.16491446,0.014531936,0.023233434,0.67839485,-0.04123629,-0.04390362,0.05716098,-0.39584994,-0.39388734,0.035766643,0.09651673,0.083834045,0.22909819,0.14069834,-0.055049773,0.04443322,-0.1066515,0.035474494,0.004157361,0.072865255,-0.021458382,-0.08595965,-0.09302687,0.03492164,-0.0039300937,0.30218992,0.045994475,-0.0043307464,0.060721654,0.13494627,0.06293588,-0.26174226,0.22769749,-0.2962348,-0.23881744,-0.0011358486,-0.036184687,-0.13001145,-0.052470464,0.25537273,0.276154,-0.1355768,-0.17305751,0.057489146,-0.15124612,1,2,0,Peripheral,0.03867650456252809
335,0,0.0,0.0,0.0,7.590317288714358e-60,0.0,0,0.0,0.0,0.0,1,0.0,0,0.0,13,8,2.076923076923077,0,5,1,7,0.0028058225,-0.0023710001,0.0006879205,0.0034266952,-0.0029336764,0.0007671444,0.0066357134,-0.006566046,0.0031387992,0.0074433936,-0.001049485,0.0025885925,-0.0005778149,-0.00017665327,-0.0015281895,-0.0025263764,0.0015312247,0.0047275377,0.00474999,-0.004207072,-0.0013269968,-0.0041439943,0.004007973,-0.0044324286,-0.0026428122,0.004028555,0.00232731,0.0013393406,0.0005453648,-0.0067002354,0.00018755253,-0.0074148495,0.0062550623,-0.00072708447,-0.0034464085,0.0027651284,-0.005068696,0.004760257,-0.003103856,0.007748574,0.0016815402,-0.0045929877,-0.0042578094,-0.004736323,0.004676054,0.0012297295,-0.0067419726,0.00074853655,0.0034387447,-0.0078072725,-0.0072560897,-0.0035359282,0.0025133323,0.0028506499,0.0035393331,-0.0059032766,0.0015996126,0.0039992016,0.0052516097,0.0014045788,0.0015197601,-0.005614876,-0.0057146354,0.0027649747,-0.0045024324,0.0006711073,-0.0037695253,0.003303063,-0.0065520676,0.007649555,0.0048528602,-0.00270072,-0.0074235545,0.0026082098,0.0012401305,0.0008921204,-0.003660229,-0.0012487574,-0.0046049273,0.0025795456,-0.0013169777,0.0021899836,0.003239951,-0.0028631752,-0.002754544,0.0014362261,-0.004406429,0.00032055285,-0.0047132457,-0.0019346792,-0.0019187089,0.0029325709,-0.0054875044,-0.006937187,-0.0056506833,-0.006592567,0.0067784637,0.00026885048,0.0025770376,-0.0048831757,-0.0038780551,0.0073062098,-0.007265455,-0.004784397,-0.0024592187,-0.0032593468,-0.0007881485,0.0037670238,-0.007437418,0.0042985827,-0.004084561,-0.004346527,-0.0011881571,-0.0012378888,0.0059668273,0.0069509726,0.0009885654,-0.00033032335,0.003640919,0.007010252,0.0008376278,0.004502629,-0.0005735215,0.0066548763,0.0031917496,0.0052223634,0.0032096114,0.0055510206,0,0,0,Peripheral,0.0
336,1,0.002506265664160401,0.0,0.19174263876929631,0.000616993968275204,0.0,1,0.0,0.0,1.0,2,0.0,0,-0.6984143036714102,9,5,2.4444444444444446,0,2,3,4,-0.11106562,0.2640996,0.6004127,0.010587622,0.12107836,-0.04766928,-0.18251047,-0.69916075,-0.32461593,0.21883275,-0.21263953,-0.00800184,-0.17644696,0.06206145,0.5786547,0.15580249,-0.42037714,0.2576791,0.32321948,0.4071699,-0.31267306,0.126071,-0.15856317,-0.016326081,-0.09392023,-0.11150892,-0.02677606,0.18338056,-0.1232162,0.40027148,0.48378524,0.33389166,0.14657941,0.23283927,-0.053869415,-0.1453675,-0.18439087,0.26368085,0.06440733,0.09249634,-0.2815498,-0.41290727,-0.7058943,-0.08930139,-0.23505549,-0.27099836,-0.10942038,0.014566055,0.27993184,-0.39010006,0.26929384,0.30852258,-0.3334434,0.29321647,-0.062538065,0.1630266,-0.019773588,-0.062784076,0.031621464,0.17822506,-0.10130443,-0.28901556,0.09058759,-0.2602295,0.17098916,0.20034213,-0.6205761,-0.030084033,-0.6627182,-0.3106645,-0.25935188,-0.61184776,0.22116391,-0.12476517,-0.169143,0.4202134,-0.1828498,-0.16683683,-0.06665736,0.044560313,-0.06295353,0.29490942,-0.10887702,0.2497665,-0.09602895,0.32893306,0.024928205,-0.13683097,-0.08657003,0.33089408,-0.056211103,-0.097000845,0.20814042,0.041834187,0.109461814,0.22624491,-0.1982914,0.2830496,0.09365949,-0.19393049,-0.32268015,0.8259612,-0.44445938,-0.018006738,-0.08650875,0.26113945,0.40407467,-0.023990583,-0.19425009,0.027874254,-0.35086954,0.2298459,0.37167865,-0.031372465,0.11499711,0.0016022836,-0.19272295,0.38300312,0.4379001,-0.19607455,-0.16726343,-0.2768312,0.24053456,0.25301078,0.15355949,-0.23390174,-0.17414305,-0.51285446,1,1,0,Peripheral,0.01759660357236125
337,1,0.002506265664160401,0.0,0.17425538094162443,0.00021743106474561558,0.0,1,0.0,0.0,1.0,2,0.0,0,-0.6984143036714102,7,6,1.7142857142857142,0,0,2,5,-0.007542808,0.036914587,0.0020176857,-0.2445964,0.7666866,0.09969709,0.32675344,-0.6226479,-0.07124156,0.15172477,-0.19595069,-0.5350277,-0.7171831,-0.3817335,0.3363931,-0.22013675,-0.13665752,-0.54213136,-0.2184718,0.33749515,-0.64849526,-0.06029352,0.5885727,-0.46030617,0.35012442,-0.07898446,-0.41551465,-0.5269281,-0.12557788,-0.06662229,0.5300238,0.47792828,-0.040584218,0.24018367,-0.37552413,0.006509224,0.04336075,0.20761712,-0.61825556,-0.23084652,0.123983905,0.32804206,-0.5604193,0.1344434,-0.006826124,-0.2037644,0.3191904,-0.15878767,-0.08486185,0.056615517,0.56600696,0.2708205,-0.010285076,-0.006247477,0.04524415,0.5867005,-0.049403194,0.056719355,-0.6100305,-0.19316027,0.15061711,-0.39149988,0.23743623,-0.5642468,0.049185842,-0.06857259,0.31970185,0.18492319,0.109697625,0.08921298,0.048157923,-0.68253154,-0.047336247,0.037278447,0.07458383,-0.09583371,-0.23684435,-0.4290145,0.19274841,-0.37471014,-0.048267476,0.4873843,-0.12604964,-0.5834445,-0.15182382,0.21359183,-0.492784,-0.055783305,0.21069255,0.2648311,-0.48362127,0.1474394,-0.27392083,-0.10492766,0.14492264,-0.040666968,0.29824242,-0.039277453,0.021250892,-0.56157154,-0.45581362,0.51323754,-0.1435562,0.153589,-0.1739559,0.2503242,-0.4161609,-0.3078325,0.1284505,0.28014857,-0.058181792,-0.12805331,-0.33269668,0.09994584,-0.42488176,-0.32877436,0.016318073,0.00066632923,0.09753317,-0.009521391,0.124769,-0.12679924,0.58915085,0.41443327,-0.63913006,-0.25289908,-0.29272944,0.14366275,1,1,0,Peripheral,0.017534171165245034
