person_id,degree,degree_centrality,betweenness,closeness,eigenvector,clustering_coef,core_number,load_centrality,betweenness_norm,ego_density,ego_nodes,participation_coef,cross_community_edges,within_module_z,incident_count,crime_diversity,avg_severity,coordinator_interactions,broker_interactions,enabler_interactions,peripheral_interactions,emb_0,emb_1,emb_2,emb_3,emb_4,emb_5,emb_6,emb_7,emb_8,emb_9,emb_10,emb_11,emb_12,emb_13,emb_14,emb_15,emb_16,emb_17,emb_18,emb_19,emb_20,emb_21,emb_22,emb_23,emb_24,emb_25,emb_26,emb_27,emb_28,emb_29,emb_30,emb_31,emb_32,emb_33,emb_34,emb_35,emb_36,emb_37,emb_38,emb_39,emb_40,emb_41,emb_42,emb_43,emb_44,emb_45,emb_46,emb_47,emb_48,emb_49,emb_50,emb_51,emb_52,emb_53,emb_54,emb_55,emb_56,emb_57,emb_58,emb_59,emb_60,emb_61,emb_62,emb_63,is_bridge,incident_bridges,constraint,true_role,predicted_role,mo_importance_score
230,3,0.007518796992481203,0.0021223455090154265,0.23401443088990487,0.006074574582192895,0.0,3,0.002343618795178757,168.5163557613339,0.5,4,0.5555555555555556,1,-0.6706518452640555,8,7,2.0,0,2,3,3,-0.17127307,0.24906361,0.25948966,0.39755216,0.2771069,-0.18981892,0.3262405,0.015011895,-0.2253369,-0.27210107,-0.088832125,-0.40024143,-0.71242905,-0.081820816,0.40009072,-0.25786462,-0.2786593,0.22139166,-0.43947616,0.105225004,0.13237205,-0.04425044,-0.16790098,-0.117111124,0.4649711,-0.11011331,0.061682995,-0.046054725,0.12603706,-0.1606541,0.25531045,-0.24685234,-0.10204888,0.2532055,0.0807238,0.0012246986,-0.6933626,0.0483885,0.66754544,0.23099728,-0.28637812,-0.025192926,0.21605003,-0.5338416,-0.5896376,-0.47336262,0.37086865,-0.46040863,0.16783008,-0.35667446,-0.3621135,-0.33442158,-0.3073705,-0.2438422,-0.37182418,-0.5589725,-0.21301678,-0.49605492,0.2105723,0.37348765,-0.79893357,-0.12795506,0.88477063,0.3685522,0,0,0,Peripheral,Peripheral,0.022317937791968792
231,4,0.010025062656641603,0.00046974885630614787,0.2075476230512383,0.004904846219100432,0.0,4,0.0005452583064168559,37.29852893956445,0.4,5,0.0,0,-0.37963489446431853,11,8,2.0,0,2,2,7,-0.44986624,0.8196285,0.48969555,0.38392586,0.084564604,-0.08271978,-0.36941433,-0.09357706,-0.12621605,-0.08321034,0.025735985,-0.38203222,-0.816878,0.21901917,0.2538335,0.5397887,-0.55047697,0.49272394,-0.55205965,-0.21833843,0.041658122,-0.15462899,0.18053043,0.22774033,0.25288665,-0.4539158,0.019429905,0.017876288,-0.14908858,0.028734557,0.45417002,0.38118035,0.54534155,-0.14128971,0.3261883,-0.60925865,-0.6866411,-0.08631059,0.4164743,0.58838946,0.06143341,0.032900624,0.59655434,-0.17118184,-0.017943025,0.11796345,0.2662791,-0.33025795,-0.2651244,0.20565604,0.50204736,-0.22863959,-0.21983323,0.23894523,-0.07511685,0.45029563,-0.36759603,-0.083569005,0.25822216,0.23030752,0.065064535,0.26833507,0.038911853,0.6516253,0,0,0,Peripheral,Peripheral,0.023774037043391812
232,1,0.002506265664160401,0.0,0.19151652716697404,0.0010331803359501046,0.0,1,0.0,0.0,1.0,2,0.0,0,-0.816160320663924,7,5,2.142857142857143,0,2,0,5,-0.31991148,0.19778289,-0.17269923,0.42201006,0.2478824,0.048393905,-0.3891885,0.3938625,-0.14524478,-0.40650898,-0.5143513,-0.4466612,-0.35021672,0.8436925,0.2697086,0.2622742,0.24715309,-0.57077897,-0.18166997,0.06458919,0.38130048,0.11118556,0.07177935,0.013145377,0.249257,-0.41322774,0.22276893,-1.1569705,-0.04331302,-0.7130373,-0.054222453,-0.19441788,0.35798612,0.5613124,-0.5292304,0.18319501,-0.42384428,-0.071040235,-0.30850458,-0.052554477,-0.1621048,0.13604565,0.12876692,0.3746892,-0.22526117,-0.034131233,0.67694366,-0.6814982,-0.24550176,0.11682444,0.20858406,-0.18389542,0.3197986,0.014819075,0.067424536,-0.042781807,-0.4488701,0.21303442,0.16346653,0.49302426,-0.279373,0.42018273,0.020190097,-0.078938745,1,1,0,Peripheral,Peripheral,0.020105689843239627
233,28,0.07017543859649122,0.0457139719463282,0.3271017422710855,0.13188820737959875,0.018518518518518517,10,0.053771334637315316,3629.735086510406,0.08620689655172414,29,0.38265306122448983,6,2.239517662733314,11,5,2.6363636363636362,10,1,0,0,-0.11318511,-0.04327544,-0.022610545,0.13615382,-0.107594915,0.1326702,-0.26022875,-0.090514004,-0.054677427,-0.14826632,0.17826685,-0.28952068,-0.5487159,0.19075452,0.05002208,0.11837071,0.037215088,0.013645725,-0.42023847,0.30138373,0.09655432,0.053423967,0.09162405,-0.117990844,0.27045608,-0.21850349,0.043071803,-0.16636612,0.16382553,-0.11227244,-0.08665899,-0.03562642,0.09765943,-0.081616156,0.0025686661,-0.036924176,-0.20851181,0.1544671,0.057265837,0.24497104,-0.16791153,0.07870376,0.12987047,0.20752192,-0.08635876,-0.21793741,0.30613944,-0.057565585,-0.41430673,0.14641227,-0.0057714093,0.0030913546,0.28609073,-0.22140068,0.12295697,-0.16965118,0.038302943,-0.25773975,-0.16491294,-0.01423019,-0.16866608,0.11162519,0.2872181,0.45677254,0,0,0,Coordinator,Peripheral,0.1531551477503905
234,5,0.012531328320802004,0.0029629625245736965,0.245697450888947,0.01395982281384139,0.0,4,0.005275242679527023,235.2621874136761,0.3333333333333333,6,0.0,0,-0.23412641906445003,16,10,2.5,5,2,5,4,-0.19308892,0.89532614,-0.31519267,-0.16743419,0.28349388,-0.04402928,0.01718553,-0.40193227,-0.14361922,0.20572707,0.21341297,-0.3091457,-0.530966,0.1693144,-0.3808598,0.31137225,-0.3315925,0.14694034,-0.4805056,-0.4390657,0.22121087,-0.13973479,-0.056125693,0.079938896,0.08706612,-0.4358335,-0.048570246,-0.33493176,0.28014955,-0.06584759,-0.03325382,0.42716488,0.33609572,0.09640155,-0.0037486127,-0.08060697,-0.48569503,0.40432993,0.38720134,0.48308966,0.11247801,0.2790009,-0.37021983,-0.088494025,0.06290958,-0.13889974,0.53828835,-0.14737138,-0.006426322,-0.15644835,0.19860396,-0.16286102,0.35617065,0.25703353,-0.21240404,-0.12545015,-0.2445759,-0.2536035,-0.103926554,0.1177366,0.098097436,-0.23672408,0.10820703,0.5233681,0,0,0,Enabler,Peripheral,0.02822874031492106
235,4,0.010025062656641603,0.0003431054297632085,0.21369212504946575,0.00522462808139057,0.0,4,0.0007957277702778389,27.242914228628518,0.4,5,0.0,0,-0.37963489446431853,10,6,2.5,0,0,5,5,0.0533621,-0.057008952,-0.2709728,0.015413583,0.03697655,0.45489725,-0.2211952,-0.62056303,0.008811863,-0.0795465,-0.23157398,0.13833043,-0.90458304,-0.24261905,-0.42424694,0.04390379,0.09479341,0.2941539,-0.5195825,0.0021803658,-0.46634078,-0.022672825,0.11884512,-0.3630458,0.31363496,-0.29408637,-0.08678327,-0.55329,0.28768608,-0.3420111,-0.096781544,-0.15987985,0.51223624,-0.642641,0.1278304,-0.3822791,-0.24533765,0.027676506,-0.08181639,0.11717974,-0.6064124,0.5426672,-0.2735371,0.23941992,0.64392596,-0.28020135,0.47236085,-0.5403948,-0.3664272,0.09972873,-0.09964388,0.09425434,0.38708222,0.30837014,-0.14302772,0.11223074,-0.106787294,-0.34312272,0.061294578,-0.2234953,-0.24664496,-0.01755778,0.48573843,0.7801164,0,0,0,Peripheral,Peripheral,0.023794875432669078
236,2,0.005012531328320802,5.1036900698743756e-05,0.20942103808845128,0.00321020122292141,0.0,2,2.88269529211079e-05,4.052380952380953,0.6666666666666666,3,0.0,0,-0.6706518452640555,6,5,1.5,0,1,0,5,0.0870723,-0.12908474,0.50450146,-0.15476307,0.3232511,0.1430648,0.17682312,-0.0077721323,-0.19561335,-0.032763552,-0.16368361,-0.16535404,-0.6282624,-0.099764414,0.4910886,-0.13898921,-0.40790898,0.20807172,-0.63062465,-0.47663015,0.3229085,0.088099234,0.051933464,-0.53724647,0.37276772,-0.23778206,0.2928769,-0.13935795,0.24777304,-0.48983026,0.07995856,0.6358813,-0.08044356,-0.27088708,-0.12948494,-0.19560497,-0.8897343,0.23653892,0.7281582,0.014949895,-0.11159805,0.28262204,0.36676547,-0.4960441,-0.17635876,-0.2901964,0.7688152,-0.5163691,0.2507167,-0.15790012,0.024192931,-0.34525055,-0.06376759,-0.5024396,-0.1904792,-0.4378801,-0.18928117,-0.3183448,-0.057619087,0.32219252,-0.15173823,-0.118455105,0.499542,0.37309232,0,0,0,Peripheral,Peripheral,0.011969487785995641
237,4,0.010025062656641603,0.0004777760175393683,0.21524985425791116,0.0052171006074378246,0.0,3,0.0007046169944984877,37.93589356864339,0.4,5,0.0,0,-0.37963489446431853,8,6,2.0,0,1,2,5,0.07015692,-0.1896538,-0.40673456,-0.44990963,-0.10294905,-0.092319205,-0.4754498,-0.18072869,-0.13599673,-0.4685912,-0.25125763,-0.28042954,-1.1382574,0.4684267,-0.26003185,0.07523927,0.045654442,0.025560634,-0.21655436,0.41229174,-0.43269086,0.3171493,0.47674042,0.302797,0.10565811,0.06789248,0.51362634,-0.33894008,0.44515452,-0.12257313,0.2764586,0.37014312,-0.12549892,0.10595807,-0.14482176,-0.37951332,-1.0583453,-0.32530588,-0.13048616,0.4492126,-0.24956399,0.11503072,0.045393407,0.25882417,0.31442034,-0.3819033,0.031269748,-0.16547656,-0.31293893,-0.294396,-0.7101929,0.3604803,0.2877593,-0.17570922,0.21527715,-0.12505722,-0.08604634,0.053652845,-0.06679779,-0.0119914105,-0.36535078,0.06478378,0.27490622,0.5949447,0,0,0,Peripheral,Peripheral,0.020274378985267134
238,1,0.002506265664160401,0.0,0.20338887293374322,0.0016499629512490921,0.0,1,0.0,0.0,1.0,2,0.0,0,-0.816160320663924,5,4,1.2,0,0,1,4,-0.4667838,0.29241914,-0.38466662,0.54444003,-0.002640385,0.23060377,-0.22546472,-0.2613205,-0.53215826,0.1183215,0.250486,-0.17183667,-0.62983257,0.37212726,-0.04429822,-0.19611144,-0.6081804,0.44324568,-0.32045183,0.24491222,-0.12079554,-0.072408855,0.11434754,-0.08979177,0.43080872,-0.1445813,0.47066283,-0.54131955,0.79663116,-0.5163799,-0.10969121,0.9017327,0.5506914,0.3296163,-0.085195735,0.084199555,-0.029937906,0.3961877,-0.044270657,0.12037359,0.38918042,-0.24958211,-0.18864296,-0.23564346,0.33136445,-0.0479039,0.05790898,-0.08693718,-0.30697587,0.16463423,0.124688864,0.02746323,-0.1019528,0.076895855,0.3686681,-0.46212456,-0.4491508,-0.12302163,-0.20466949,0.7157445,-0.11780661,-0.0487446,-0.36325803,0.12512593,1,1,0,Peripheral,Peripheral,0.02021539957561243
239,13,0.03258145363408521,0.002686471545223758,0.28097926477092383,0.07315054534755244,0.07692307692307693,9,0.00447450129882982,213.30852716231158,0.2087912087912088,14,0.0,0,0.9299413841344979,19,8,2.4210526315789473,7,8,4,0,0.07587955,-0.038517043,-0.19802414,0.19842224,0.19605888,-0.103529684,-0.08222906,-0.20658806,-0.28773585,-0.14574227,0.052808266,-0.33711147,-0.55729246,0.44003853,0.039093323,0.07628386,-0.13570145,0.11843137,-0.41229475,0.25755382,0.12064699,-0.08955097,-0.03198673,0.109432206,0.18076356,-0.16567397,0.15043214,-0.052097403,0.10959399,-0.0015945473,-0.27970037,0.077021845,-0.051480744,0.17707568,-0.054194625,-0.15612052,-0.5039634,-0.019300343,-0.15562482,0.19170971,-0.14887156,0.080747984,0.24702138,-0.088870406,0.15742919,-0.21304712,0.4300913,-0.22269359,-0.47416523,-0.0207623,-0.09561045,-0.005403268,-0.03493404,-0.022045173,0.012656448,-0.035020433,-0.11105433,-0.06669948,-0.27445564,0.22594497,-0.1504239,0.15281785,0.3938094,0.2031065,0,0,0,Broker,Broker,0.8672394390457859
240,3,0.007518796992481203,0.0004825764918534521,0.21009833769417072,0.004041065613546484,0.0,3,0.000355150508879681,38.31705602965595,0.5,4,0.0,0,-0.525143369864187,9,4,2.3333333333333335,0,1,2,6,-0.40595397,0.3179779,-0.14302257,0.14971186,0.13522668,-0.18060179,-0.28012198,-0.213645,-0.10119898,0.012037624,-0.46184692,-0.37399027,-0.90012914,0.6116885,-0.02503616,0.07857206,-0.5820334,0.09110596,-0.56485295,0.41763806,0.37705582,0.22486436,0.40365475,0.36862087,0.27438876,-0.14646514,0.122630894,-0.35371134,-0.482213,-0.3336542,0.16631128,0.23323019,0.095728524,-0.2253733,0.24763305,0.28678206,-0.22997797,-0.26521364,0.07575442,0.3690223,-0.06470445,-0.027979873,0.6148094,-0.41242215,0.026562281,-0.103449695,0.8598103,0.22679685,-0.7577245,-0.18293037,0.33385292,0.28904298,0.026970416,0.40951622,-0.4105973,0.53792363,-0.1171476,0.0037919297,0.51284814,0.22565109,0.4969999,0.23998304,-0.045829967,0.46620762,0,0,0,Peripheral,Peripheral,0.017932068123910353
241,1,0.002506265664160401,0.0,0.16479555052013595,0.00011566845615187779,0.0,1,0.0,0.0,1.0,2,0.0,0,-0.816160320663924,14,6,2.2142857142857144,0,3,3,8,0.29593438,-0.24740869,-0.44472978,-0.26271144,-0.5276064,-0.17960261,-0.40533167,-0.22031482,-0.17096126,-0.13730064,-0.20444702,-0.43057495,-1.3510858,0.20540822,0.043278962,0.042733498,-0.33717898,-0.27719492,-0.18288508,0.1724071,0.31961083,0.2532044,-0.03945005,0.09871874,0.40780845,-0.4161716,0.8700549,0.0043337755,0.25763002,0.44378245,0.098269954,0.1301381,-0.058044843,0.40808666,-0.062231664,-0.48335135,-1.3612156,-0.38858998,-0.0059635025,0.31619716,-0.231795,0.037457168,0.10986874,0.39678186,0.11316823,-0.44904193,0.07651109,-0.18516181,-0.82124454,0.07448732,-0.8876846,-0.3542438,-0.14194092,-0.25248647,0.069005765,-0.18991907,0.17104016,-0.0033491047,-0.7019175,-0.1170954,-0.36184955,0.35445157,0.44191173,0.29942796,1,1,0,Peripheral,Peripheral,0.019942488124701025
242,15,0.03759398496240601,0.009836182364888339,0.2897520339653773,0.08637783720977228,0.0380952380952381,10,0.011512155151959802,781.002715954499,0.15833333333333333,16,0.12888888888888883,1,1.0754498595343664,15,8,3.0,4,9,2,0,-0.04336523,0.24571249,-0.0042625205,0.15941161,0.32597733,0.0309679,-0.1575295,0.11928743,-0.22368725,0.06817714,-0.04900779,-0.41307262,-0.66675556,0.22745474,0.10764273,0.15903062,-0.18789287,0.06395505,-0.06491215,0.070890844,0.05288846,-0.19575447,0.22463572,-0.15139522,0.088752136,-0.38620317,-0.0011442256,-0.10741985,0.13945687,-0.08208136,-0.08563693,0.2712913,0.11352351,-0.18704198,-0.045392863,-0.10656948,-0.3553339,0.22274382,0.12715511,0.15513596,-0.11269443,0.078734316,0.20561409,-0.04726313,0.07735847,0.031247105,0.32636577,-0.50226814,-0.047401287,-0.10436279,-0.014135953,0.006160035,-0.0641309,0.11359296,0.054532193,-0.096561626,-0.32790664,-0.1971553,0.02140414,0.1090101,0.004210537,0.23765276,0.23180218,0.27332902,0,0,0,Broker,Peripheral,0.08931344833926191
243,3,0.007518796992481203,0.0003514072315092836,0.21453898948163008,0.0050587974529355175,0.0,3,0.00027612175456661036,27.902085589068626,0.5,4,0.0,0,-0.525143369864187,7,5,1.8571428571428572,0,0,1,6,0.2151717,0.43029004,0.41554147,0.39988112,0.012373467,0.039478794,-0.068186775,0.074422635,-0.067864895,-0.3648163,-0.54847294,-0.4642652,-0.75548464,0.00086502865,0.28745484,-0.20593658,-0.13321577,0.2209471,-0.4127206,-0.099324025,-0.11398378,0.3551356,0.5907668,-0.505585,-0.011131275,-0.7144132,0.075672425,0.10189098,-0.11460956,0.16086541,0.18584526,0.51062006,0.053672016,0.13701552,-0.39262956,-0.4938357,-0.6664355,0.15677081,0.5972917,-0.35937196,-0.3183569,0.1543066,0.20606272,-0.4073799,-0.0447308,-0.08753924,0.44694355,-0.3520131,0.26596636,0.04217094,0.21935657,0.056245666,-0.30592048,-0.17160988,-0.109028585,-0.13494195,-0.6712192,-0.67729044,-0.0684763,0.43974897,-0.1232717,0.010272123,0.77805036,0.45751348,0,0,0,Peripheral,Peripheral,0.018075765780769647
244,1,0.002506265664160401,0.0,0.1985403606816552,0.001112854571797185,0.0,1,0.0,0.0,1.0,2,0.0,0,-0.816160320663924,8,6,2.5,0,2,2,4,-0.16410257,-0.053695172,-0.56957763,-0.087740384,0.30190405,0.38391867,0.15118518,-0.56937504,-0.118558615,0.043374997,0.17891957,-0.55705696,-0.75048155,-0.008894051,-0.82561374,0.40105823,-0.20994622,0.13979927,-0.56522465,-0.118284956,-0.40583977,-0.2916212,0.10635702,-0.37234327,-0.38100693,-0.22909412,0.2904506,-0.19848701,-0.118832536,-0.11431963,0.11527353,-0.09400748,0.32456982,-0.18028782,0.24636027,-0.20609555,-0.21618576,-0.06916388,0.27054057,0.45217627,-0.4157188,0.54667556,-0.5440427,-0.10992943,0.5599734,-0.17203373,0.65373176,-0.6451267,0.12237561,0.01322123,-0.013310474,-0.6943073,0.39187452,0.11953743,0.05636321,-0.11681594,-0.50073177,-0.49617606,0.14391285,-0.20370401,0.14690813,0.10348735,0.30095237,0.1498577,1,1,0,Peripheral,Peripheral,0.02011986183653998
245,7,0.017543859649122806,0.009361799568335764,0.2521832531639658,0.01952070639202497,0.09523809523809523,3,0.012384265969525217,743.336247525428,0.32142857142857145,8,0.0,0,0.05689053173528696,17,10,2.3529411764705883,3,1,8,5,-0.06593384,0.1605485,0.16876028,0.20336466,-0.005709178,0.40965378,-0.20603403,-0.2602572,-0.23323427,-0.02639067,-0.10634509,-0.5383025,-0.8517428,0.2632194,-0.021423262,-0.13375916,-0.06664201,-0.27273372,-0.008572365,0.37699625,0.34184602,-0.11032249,0.36044037,0.35630882,0.45345107,-0.27621758,0.23497847,-0.8107602,-0.092343956,-0.15542677,-0.21612602,0.33729002,-0.25271654,-0.07674997,-0.110893235,0.08593515,-0.1326331,-0.07933951,0.07096323,0.24458589,-0.38164824,0.12992255,0.15621027,-0.30665132,0.2375502,-0.16346702,0.63011533,0.18806683,-0.2737526,-0.3366227,0.39323452,0.15566693,-0.16494422,0.13473381,-0.16434577,0.16619925,0.19164434,-0.34868973,0.08865576,-0.16695365,0.3255411,0.5381613,-0.038618438,0.18778649,1,2,0,Enabler,Enabler,0.2819553725099529
246,1,0.002506265664160401,0.0,0.19334049409237378,0.000887309068506275,0.0,1,0.0,0.0,1.0,2,0.0,0,-0.816160320663924,5,5,2.0,0,0,2,3,-0.17243727,0.06735888,-0.47437242,-0.005356991,0.51266485,-0.36120334,-0.46297017,-0.17332476,-0.10413254,-0.23789273,-0.46182644,-0.41681316,-0.39387298,0.67982507,-0.2994744,0.01893294,-0.5361549,-0.06318154,-0.69989187,0.24436577,0.33220294,0.56567556,0.106521815,0.40572268,0.21223521,-0.22438115,0.088473246,-0.12632439,-0.4563055,-0.59500444,-0.1700604,-0.10988958,-0.00414031,-0.53256416,-0.022127718,0.4658377,-0.4125366,0.22040227,0.014945393,0.43581957,-0.08205794,-0.1819565,0.16508651,-0.32560733,-0.055214304,0.050525885,1.0128096,0.025410118,-0.734074,-0.46381444,0.017398456,0.43553686,0.12952355,0.59403133,0.19859211,0.40589365,-0.20177987,0.027465967,0.43532988,0.18458001,0.48011112,-0.28666174,-0.0018060461,0.6165455,1,1,0,Peripheral,Peripheral,0.020079743103958745
247,7,0.017543859649122806,0.005672057712039904,0.25140250005819503,0.013488622571351661,0.047619047619047616,3,0.011388758700725556,450.36705439368035,0.2857142857142857,8,0.0,0,0.05689053173528696,21,11,2.6666666666666665,2,1,14,4,0.14301997,-0.2086852,-0.3638696,0.06358317,-0.43384522,-0.37628147,-0.40316108,-0.37534568,-0.17767788,-0.30345562,-0.07813222,-0.5078793,-1.2600119,0.33704442,-0.06797363,-0.18325451,-0.2562589,0.02004444,-0.3344707,0.15874374,0.15638423,-0.06852573,-0.071766056,0.25527418,0.3094871,-0.124110125,0.43253818,-0.077092454,0.115955666,0.04835591,-0.007457011,0.25250947,0.08739184,0.3325866,0.20792194,0.017773608,-0.8354897,-0.0417988,0.2541732,0.01426924,-0.33813146,-0.09046279,0.060786437,0.14872633,0.04345249,0.09614659,0.21148671,-0.3311383,-0.5086665,-0.1032498,-0.33128375,-0.195675,0.19265041,-0.2817687,0.25094777,0.014869414,0.35707647,0.26213577,-0.6065081,0.07131216,-0.5474422,0.07733849,0.4219559,0.20867375,0,0,0,Enabler,Enabler,0.18167762454209305
248,26,0.06516290726817042,0.0597476360326326,0.31201924118653984,0.11154284417304812,0.03076923076923077,10,0.04050687570174759,4744.022048627061,0.10256410256410256,27,0.2174556213017752,3,2.385026138133183,21,6,2.6666666666666665,17,4,0,0,-0.23015295,-0.09419247,-0.1390966,0.32709074,0.077530235,0.18646412,-0.07635945,0.024521792,-0.120032854,-0.28687885,-0.26148555,-0.32639846,-0.47842407,0.42771843,0.17647418,0.1583849,-0.06928812,-0.17711058,-0.523742,-0.03090432,0.20519872,0.21424398,-0.019973809,0.041392475,0.09639549,-0.2672737,-0.011544827,-0.27390817,-0.10271078,-0.2137682,0.030263335,0.21911363,0.14404538,0.116856456,-0.10173894,0.025648877,-0.33131745,0.1479866,-0.008551308,0.31816733,0.08306065,0.17256235,0.20001516,-0.05544829,0.050141517,0.07998181,0.4902674,-0.14481664,-0.2983229,0.19990864,0.16701682,0.050719995,0.124433815,-0.032025196,0.07248179,0.035300814,-0.14239815,-0.046872776,-0.14402352,-0.08227451,-0.10793886,0.058124743,0.030985842,0.21738641,0,0,0,Coordinator,Peripheral,0.13858876017867036
249,8,0.020050125313283207,0.016058904505942485,0.2647204809088737,0.026132315366463755,0.10714285714285714,4,0.013077036597652832,1275.0930766763393,0.3055555555555556,9,0.0,0,0.20239900713515546,15,8,3.1333333333333333,3,3,5,4,0.4164803,-0.079072736,-0.14087349,-0.17433713,-0.08018437,0.00048759108,-0.17664078,0.07505749,-0.17444718,-0.11794021,-0.5389817,-0.2570701,-0.5688492,0.6817176,-0.23077947,-0.18130998,-0.15229972,0.026453914,-0.50272983,0.21434851,-0.26221037,-0.08191156,0.40290636,-0.08678864,0.3487029,-0.070507415,0.095382124,-0.33488008,0.4129072,-0.16827713,0.21307346,0.3205643,0.1859155,0.13379017,0.09012865,-0.023794029,-0.7817938,-0.42557546,0.053048115,0.46380574,0.1425557,0.13544075,-0.17343555,-0.496449,0.39826658,-0.15664418,0.35354188,0.06873403,-0.099311806,-0.005391878,-0.3446363,0.45424262,0.43470103,0.16066974,0.2203283,-0.10159461,-0.42479122,-0.05083465,0.15329315,-0.016017575,-0.14011744,0.14153914,0.42676076,0.15136355,0,0,0,Enabler,Peripheral,0.040524474243666425
250,6,0.015037593984962405,0.0010945568231264357,0.23830669851444455,0.01721828905207466,0.13333333333333333,4,0.0027981654635732688,86.90890631306212,0.38095238095238093,7,0.0,0,-0.08861794366458153,10,7,2.0,1,2,4,3,-0.21703531,-0.10984415,-0.3004098,0.24548768,0.27208316,0.05345024,-0.37463132,-0.43754002,0.058855984,-0.32552293,0.021862207,-0.38502967,-0.41738665,-0.025916137,-0.18937325,-0.12495104,0.022090614,-0.03306791,-0.51616174,-0.49346918,-0.09040934,0.099165335,-0.1832853,-0.10752612,0.2787143,-0.43405515,-0.1038473,-0.12696062,0.24502052,-0.077283375,-0.35203907,0.40822315,0.19722745,0.058022033,-0.19506805,-0.34783113,-0.1975646,0.36949798,-0.09937806,-0.0071783285,-0.33994538,0.09968311,-0.35511693,-0.12640558,0.39808965,-0.57311845,0.5026517,-0.33155674,-0.73531574,-0.102443494,-0.14183626,0.40075892,0.20270252,0.3561975,-0.3586932,0.1181376,-0.44034177,-0.46415514,0.003453465,0.019664023,-0.36083162,-0.24873887,-0.04208263,0.65449536,0,0,0,Enabler,Peripheral,0.03041108227929719
251,3,0.007518796992481203,0.002298050811293718,0.20149629657269724,0.0018756273320575012,0.0,2,0.004595450099285065,182.4675324675325,0.5,4,0.0,0,-0.525143369864187,6,5,1.6666666666666667,0,1,3,2,0.25979784,-0.15921327,-0.26847985,-0.28355637,-0.41459695,-0.12199575,-0.34114295,-0.17108144,-0.13962579,-0.24316216,-0.2163762,-0.34609768,-1.2993324,0.32116672,0.07597949,0.0008581223,-0.31636268,-0.2113771,-0.27254248,0.13709399,0.095806755,0.28281707,-0.042137675,0.2461784,0.28603828,-0.31632298,0.72347516,0.02280145,0.31869859,0.4349265,0.06548198,0.14610761,0.025500355,0.4093654,-0.08000559,-0.3079208,-1.1579478,-0.26305422,0.023216004,0.3043806,-0.29607952,-0.07434019,0.119434975,0.38751453,0.17819256,-0.273335,0.081272356,-0.19661854,-0.76214653,-0.03497053,-0.8613831,-0.3223736,-0.07280359,-0.30589426,0.2435289,-0.051894814,0.2228749,0.022070317,-0.76186645,0.07830897,-0.23666379,0.20471232,0.27607626,0.15760407,1,1,0,Peripheral,Peripheral,0.028736027972147332
252,12,0.03007518796992481,0.00308299147395637,0.2790481358034261,0.07090217336908933,0.06060606060606061,9,0.0034485809917169986,244.79260602360972,0.20512820512820512,13,0.0,0,0.7844329087346295,15,10,2.6,2,7,6,0,-0.088326596,0.020272989,-0.22476399,0.16698234,0.183873,0.13101976,-0.072357155,-0.12017016,-0.23344672,-0.053252313,0.03461656,-0.5020352,-0.55544347,0.16492711,-0.0742537,-0.047103908,-0.3443182,0.029485414,-0.285461,0.17753577,0.037817348,-0.08894053,0.04421146,-0.18197863,-0.09622956,-0.024682604,0.12845385,-0.31492993,0.040414087,-0.06512454,-0.07809956,0.038112722,-0.026400054,-0.13617155,0.10166277,-0.13997157,-0.36255515,-0.040058292,-0.11443783,0.1049738,-0.15232368,0.2749008,0.03159156,-0.2425696,0.32362953,-0.12683621,0.47914872,-0.43599823,-0.39190027,0.12940195,0.06324735,-0.1903306,0.04721305,0.16628718,-0.073079586,0.15391845,-0.20735905,-0.119746044,-0.05293631,0.1581672,0.008767596,0.13120392,0.2083842,0.18732789,0,0,0,Broker,Broker,0.8386831996310542
253,26,0.06516290726817042,0.03647500089296154,0.3153514855098912,0.11162626977366807,0.027692307692307693,10,0.033252780767022705,2896.1515459020393,0.09971509971509972,27,0.2174556213017752,3,2.385026138133183,13,6,2.8461538461538463,10,3,0,0,-0.11323167,-0.18396592,-0.074983306,0.3550416,0.15839851,0.044836495,-0.17429863,-0.12014245,-0.24078727,-0.08193765,-0.241423,-0.47751826,-0.4840862,0.24021327,-0.17989369,0.03534872,-0.10601049,-0.032682233,-0.48294196,-0.15519819,0.11676657,0.118147336,0.23249964,-0.1686478,0.016727684,-0.14540781,0.018589573,-0.2657365,-0.041620553,0.0011543795,0.07248043,0.2535727,-0.0058379443,0.080474734,0.009646356,-0.23988669,-0.23745291,0.04356959,0.10455467,0.17230746,-0.039022308,0.2967109,-0.023435755,-0.12619135,0.08873131,-0.07147071,0.46164957,-0.2670646,0.2116036,-0.007352425,-0.024104549,-0.120663606,0.2057335,-0.08192523,-0.06936385,0.07245695,-0.26184946,-0.15825053,-0.027131464,-0.018672286,-0.1334892,0.055870637,0.25344402,0.3555052,0,0,0,Coordinator,Coordinator,1.0
